Date,Open,High,Low,Close,Volume,Ticker
2024-02-07,4973.05,4999.89,4969.05,4995.06,4895590000,^GSPC
2024-02-08,4995.16,5000.40,4987.09,4997.91,4341860000,^GSPC
2024-02-09,5004.17,5030.06,5000.34,5026.61,3912990000,^GSPC
2024-02-12,5026.83,5048.39,5016.83,5021.84,3805740000,^GSPC
2024-02-13,4967.94,4971.30,4920.31,4953.17,4302190000,^GSPC
2024-02-14,4976.44,5002.52,4956.45,5000.62,3845600000,^GSPC
2024-02-15,5003.14,5032.72,4999.44,5029.73,4137970000,^GSPC
2024-02-16,5031.13,5038.70,4999.52,5005.57,3833270000,^GSPC
2024-02-20,4989.32,4993.71,4955.02,4975.51,4034880000,^GSPC
2024-02-21,4963.03,4983.21,4946.00,4981.80,3788390000,^GSPC
2024-02-22,5038.83,5094.39,5038.83,5087.03,4051710000,^GSPC
2024-02-23,5100.92,5111.06,5081.46,5088.80,3672790000,^GSPC
2024-02-26,5093.00,5097.66,5068.91,5069.53,3683930000,^GSPC
2024-02-27,5074.60,5080.69,5057.29,5078.18,3925950000,^GSPC
2024-02-28,5067.20,5077.37,5058.35,5069.76,3789370000,^GSPC
2024-02-29,5085.36,5104.99,5061.89,5096.27,5219740000,^GSPC
2024-03-01,5098.51,5140.33,5094.16,5137.08,4748110000,^GSPC
2024-03-04,5130.99,5149.67,5127.18,5130.95,4758440000,^GSPC
2024-03-05,5110.52,5114.54,5056.82,5078.65,4418410000,^GSPC
2024-03-06,5108.03,5127.97,5092.22,5104.76,4559050000,^GSPC
2024-03-07,5132.38,5165.62,5128.21,5157.36,4137980000,^GSPC
2024-03-08,5164.46,5189.26,5117.50,5123.69,4208870000,^GSPC
2024-03-11,5111.96,5124.66,5091.14,5117.94,3896430000,^GSPC
2024-03-12,5134.30,5179.87,5114.48,5175.27,4080510000,^GSPC
2024-03-13,5173.49,5179.14,5151.88,5165.31,4282890000,^GSPC
2024-03-14,5175.14,5176.85,5123.30,5150.48,4687970000,^GSPC
2024-03-15,5123.31,5136.86,5104.35,5117.09,7753670000,^GSPC
2024-03-18,5154.77,5175.60,5145.47,5149.42,4036220000,^GSPC
2024-03-19,5139.09,5180.31,5131.59,5178.51,4031760000,^GSPC
2024-03-20,5181.69,5226.19,5171.55,5224.62,4064850000,^GSPC
2024-03-21,5253.43,5261.10,5240.66,5241.53,4207730000,^GSPC
2024-03-22,5242.48,5246.09,5229.87,5234.18,3374700000,^GSPC
2024-03-25,5219.52,5229.09,5216.09,5218.19,3331360000,^GSPC
2024-03-26,5228.85,5235.16,5203.42,5203.58,3871790000,^GSPC
2024-03-27,5226.31,5249.26,5213.92,5248.49,3850500000,^GSPC
2024-03-28,5248.03,5264.85,5245.82,5254.35,3998270000,^GSPC
2024-04-01,5257.97,5263.95,5229.20,5243.77,3325930000,^GSPC
2024-04-02,5204.29,5208.34,5184.05,5205.81,3886590000,^GSPC
2024-04-03,5194.37,5228.75,5194.37,5211.49,3703250000,^GSPC
2024-04-04,5244.05,5256.59,5146.06,5147.21,4075680000,^GSPC
2024-04-05,5158.95,5222.18,5157.21,5204.34,3386780000,^GSPC
2024-04-08,5211.37,5219.57,5197.35,5202.39,3278180000,^GSPC
2024-04-09,5217.03,5224.81,5160.78,5209.91,3400680000,^GSPC
2024-04-10,5167.88,5178.43,5138.70,5160.64,3845930000,^GSPC
2024-04-11,5172.95,5211.78,5138.77,5199.06,3509380000,^GSPC
2024-04-12,5171.51,5175.03,5107.94,5123.41,3963220000,^GSPC
2024-04-15,5149.67,5168.43,5052.47,5061.82,3950210000,^GSPC
2024-04-16,5064.59,5079.84,5039.83,5051.41,4006200000,^GSPC
2024-04-17,5068.97,5077.96,5007.25,5022.21,3596130000,^GSPC
2024-04-18,5031.52,5056.66,5001.89,5011.12,3619760000,^GSPC
2024-04-19,5005.44,5019.02,4953.56,4967.23,3878750000,^GSPC
2024-04-22,4987.33,5038.84,4969.40,5010.60,3820250000,^GSPC
2024-04-23,5028.85,5076.12,5027.96,5070.55,3751400000,^GSPC
2024-04-24,5084.86,5089.48,5047.02,5071.63,3656740000,^GSPC
2024-04-25,5019.88,5057.75,4990.58,5048.42,3958050000,^GSPC
2024-04-26,5084.65,5114.62,5073.14,5099.96,3604140000,^GSPC
2024-04-29,5114.13,5123.49,5088.65,5116.17,3447450000,^GSPC
2024-04-30,5103.78,5110.83,5035.31,5035.69,4082470000,^GSPC
2024-05-01,5029.03,5096.12,5013.45,5018.39,4544170000,^GSPC
2024-05-02,5049.32,5073.21,5011.05,5064.20,4381660000,^GSPC
2024-05-03,5122.78,5139.12,5101.22,5127.79,3924990000,^GSPC
2024-05-06,5142.42,5181.00,5142.42,5180.74,3683250000,^GSPC
2024-05-07,5187.20,5200.23,5178.96,5187.70,3987890000,^GSPC
2024-05-08,5168.98,5191.95,5165.86,5187.67,3842100000,^GSPC
2024-05-09,5189.03,5215.30,5180.41,5214.08,3727370000,^GSPC
2024-05-10,5225.49,5239.66,5209.68,5222.68,3617900000,^GSPC
2024-05-13,5233.08,5237.26,5211.16,5221.42,4255710000,^GSPC
2024-05-14,5221.10,5250.37,5217.98,5246.68,4763580000,^GSPC
2024-05-15,5263.26,5311.76,5263.26,5308.15,4360810000,^GSPC
2024-05-16,5310.07,5325.49,5296.19,5297.10,3817470000,^GSPC
2024-05-17,5303.10,5305.45,5283.59,5303.27,3578120000,^GSPC
2024-05-20,5305.35,5325.32,5302.40,5308.13,3420100000,^GSPC
2024-05-21,5298.69,5324.32,5297.87,5321.41,3662240000,^GSPC
2024-05-22,5319.28,5323.18,5286.01,5307.01,3847130000,^GSPC
2024-05-23,5340.26,5341.88,5256.93,5267.84,3869520000,^GSPC
2024-05-24,5281.45,5311.65,5278.39,5304.72,3005510000,^GSPC
2024-05-28,5315.91,5315.91,5280.89,5306.04,3751540000,^GSPC
2024-05-29,5278.73,5282.27,5262.70,5266.95,3552750000,^GSPC
2024-05-30,5259.77,5260.21,5222.10,5235.48,3818750000,^GSPC
2024-05-31,5243.21,5280.33,5191.68,5277.51,5437160000,^GSPC
2024-06-03,5297.15,5302.11,5234.32,5283.40,4046920000,^GSPC
2024-06-04,5278.24,5298.80,5257.63,5291.34,3707900000,^GSPC
2024-06-05,5314.48,5354.16,5297.64,5354.03,3591460000,^GSPC
2024-06-06,5357.80,5362.35,5335.36,5352.96,3609990000,^GSPC
2024-06-07,5343.81,5375.08,5331.33,5346.99,3692760000,^GSPC
2024-06-10,5341.22,5365.79,5331.52,5360.79,3622280000,^GSPC
2024-06-11,5353.00,5375.95,5327.25,5375.32,3568030000,^GSPC
2024-06-12,5409.13,5447.25,5409.13,5421.03,3962840000,^GSPC
2024-06-13,5441.93,5441.93,5402.51,5433.74,3530380000,^GSPC
2024-06-14,5424.08,5432.39,5403.75,5431.60,3438650000,^GSPC
2024-06-17,5431.11,5488.50,5420.40,5473.23,3447840000,^GSPC
2024-06-18,5476.15,5490.38,5471.32,5487.03,3544330000,^GSPC
2024-06-20,5499.99,5505.53,5455.56,5473.17,3847060000,^GSPC
2024-06-21,5466.77,5478.31,5452.03,5464.62,6773800000,^GSPC
2024-06-24,5459.58,5490.66,5447.59,5447.87,3696750000,^GSPC
2024-06-25,5460.73,5472.88,5446.56,5469.30,3591960000,^GSPC
2024-06-26,5460.71,5483.14,5451.87,5477.90,3563920000,^GSPC
2024-06-27,5473.59,5490.81,5467.54,5482.87,3589530000,^GSPC
2024-06-28,5488.48,5523.64,5451.12,5460.48,7199220000,^GSPC
2024-07-01,5471.08,5479.55,5446.53,5475.09,3488760000,^GSPC
2024-07-02,5461.84,5509.69,5458.43,5509.01,3329950000,^GSPC
2024-07-03,5507.44,5539.27,5507.42,5537.02,2179470000,^GSPC
2024-07-05,5537.91,5570.33,5531.63,5567.19,3253080000,^GSPC
2024-07-08,5572.75,5583.11,5562.51,5572.85,3185670000,^GSPC
2024-07-09,5584.24,5590.75,5574.57,5576.98,3232920000,^GSPC
2024-07-10,5591.26,5635.39,5586.44,5633.91,3336100000,^GSPC
2024-07-11,5635.21,5642.45,5576.53,5584.54,4020950000,^GSPC
2024-07-12,5590.76,5655.56,5590.44,5615.35,3700280000,^GSPC
